experiment_name,success_mean,success_std,collision_mean,collision_std,timeout_mean,timeout_std,distance_mean,distance_std,reward_mean,reward_std
baseline_no_curriculum_decay,0.9666666666666667,0.05773502691896255,0.0,0.0,0.03333333333333333,0.05773502691896258,1.3624157028765278,0.02846251547383191,164.400579930714,6.497388090352496
curriculum_decay,0.9666666666666667,0.057735026918962595,0.0,0.0,0.03333333333333333,0.05773502691896258,1.3549730657570953,0.0426418993199221,164.00650152635842,4.535328452152849
curriculum_large,0.9333333333333332,0.05773502691896258,0.0,0.0,0.06666666666666667,0.05773502691896258,1.5494645717897584,0.28616294086133914,159.48578480862838,11.290335308463876
curriculum_small,0.9666666666666667,0.05773502691896255,0.0,0.0,0.03333333333333333,0.05773502691896258,1.375391995260438,0.013672451315588065,163.56565301698114,6.876062490048508
no_curriculum_large,0.9666666666666667,0.057735026918962595,0.0,0.0,0.03333333333333333,0.05773502691896258,1.373044701627949,0.016909302808713954,163.46194140100297,4.691967990345363
no_curriculum_small,0.9666666666666667,0.05773502691896255,0.0,0.0,0.03333333333333333,0.05773502691896258,1.3214931691604397,0.016152620991646008,164.66005134004126,7.611792618389125
