episode,reward,steps,train_success,train_collision,train_timeout,final_distance,exploration_noise
41,170.6094478289865,48,1,0,0,1.4993255793781088,0.05
42,150.4667572525645,19,1,0,0,1.4366324174055163,0.05
43,214.08623556810576,24,1,0,0,1.3060368615343518,0.05
44,61.50310703108927,200,0,0,1,2.3756336524050856,0.05
45,-6.024865047142152,200,0,0,1,5.70355516364829,0.05
46,142.09619617712772,46,1,0,0,1.476649631301206,0.05
47,44.52604442534795,200,0,0,1,2.854007244601113,0.05
48,84.52238276842387,200,0,0,1,1.5142168315788298,0.05
49,11.049203486836799,200,0,0,1,5.0694460682467515,0.05
50,-10.413707334145691,200,0,0,1,3.2874812166950718,0.05
51,21.913466561937227,200,0,0,1,3.015126086126154,0.05
52,78.53606985325436,200,0,0,1,4.116922498840627,0.05
53,191.81707962801164,74,1,0,0,1.4942691537257957,0.05
54,-16.72641928425949,200,0,0,1,4.972080947043032,0.05
55,33.73232003107876,200,0,0,1,5.557539260070918,0.05
56,117.6032119065617,200,0,0,1,2.0583524651480074,0.05
57,77.39689321117429,200,0,0,1,3.972580356674326,0.05
58,55.143102909858264,200,0,0,1,3.700049282958175,0.05
59,22.15130097274717,200,0,0,1,5.447599956918432,0.05
60,193.2933774298489,59,1,0,0,1.4804682620460732,0.05
61,158.24477459018738,41,1,0,0,1.4929946673305952,0.05
62,13.88711682411766,200,0,0,1,4.413911507425048,0.05
63,127.0709346270225,118,1,0,0,1.4718052932915864,0.05
64,133.66224298987544,83,1,0,0,1.4539308522848235,0.05
65,180.28544238513427,27,1,0,0,1.376871614680201,0.05
66,97.85200617178319,200,0,0,1,3.593867227958377,0.05
67,155.31774677727194,19,1,0,0,1.4519989023544677,0.05
68,185.0444656017637,26,1,0,0,1.4542769301804446,0.05
69,188.06342426287338,113,1,0,0,1.4090803806503642,0.05
70,158.2090399416215,31,1,0,0,1.437546744244277,0.05
71,132.31833145810725,15,1,0,0,1.3053729622709982,0.05
72,119.5532461480592,92,1,0,0,1.4710700478494356,0.05
73,244.2402047694794,45,1,0,0,1.4158174630635316,0.05
74,159.5020559684562,162,1,0,0,1.4661069767033093,0.05
75,128.21243326888214,200,0,0,1,3.22680949491276,0.05
76,60.27168402559569,200,0,0,1,2.8166341589546464,0.05
77,166.83745372913364,15,1,0,0,1.1476016367666966,0.05
78,188.1249685011846,158,1,0,0,1.4892720517347313,0.05
79,71.48299599138785,200,0,0,1,1.818560118132259,0.05
80,202.78196884026235,23,1,0,0,1.2819211884355752,0.05
81,133.315700810647,10,1,0,0,1.3243713071166638,0.05
82,186.0796669020597,26,1,0,0,1.3775662620024147,0.05
