episode,reward,steps,run_id,smoothed_reward_run
137,208.528046684684,79,training_log_20260327_092038.csv,149.1357428072312
138,182.987402879285,42,training_log_20260327_092038.csv,148.96956215025878
139,135.7686420021004,16,training_log_20260327_092038.csv,147.88065364574473
140,180.07791877569372,128,training_log_20260327_092038.csv,149.1584980920322
141,159.09315233696915,114,training_log_20260327_092038.csv,148.79309054641462
142,153.55263698304424,15,training_log_20260327_092038.csv,150.0795436089559
143,185.31870776673517,24,training_log_20260327_092038.csv,152.51840536109844
144,139.7417210884235,65,training_log_20260327_092038.csv,150.4369398863078
145,194.0622934764113,25,training_log_20260327_092038.csv,150.84018387480162
146,168.68364326864403,21,training_log_20260327_092038.csv,152.13416042588227
147,173.60515416704646,42,training_log_20260327_092038.csv,155.85322978123511
148,58.71548647129064,200,training_log_20260327_092038.csv,149.53393279895016
149,182.04660517108877,20,training_log_20260327_092038.csv,150.42472583086504
150,158.36082065051843,19,training_log_20260327_092038.csv,149.805754922042
151,201.67031521069265,71,training_log_20260327_092038.csv,150.74045095009458
152,56.34663520185544,200,training_log_20260327_092038.csv,144.8596127617167
153,152.27609357161072,20,training_log_20260327_092038.csv,149.4720733228392
154,166.37862639801045,112,training_log_20260327_092038.csv,154.623087943173
155,183.9704750235852,26,training_log_20260327_092038.csv,160.26447081143937
156,190.37178223293563,146,training_log_20260327_092038.csv,161.57780796803124
157,188.08797480365172,25,training_log_20260327_092038.csv,160.55580437397964
158,235.87649828339863,101,training_log_20260327_092038.csv,163.2002591441853
159,164.78101987394666,28,training_log_20260327_092038.csv,164.65087803777763
160,165.47570503413428,26,training_log_20260327_092038.csv,163.92076735069966
161,147.1171459974857,20,training_log_20260327_092038.csv,163.32196703372546
162,135.14131166961727,10,training_log_20260327_092038.csv,162.40140076805412
163,223.57225339242848,45,training_log_20260327_092038.csv,164.31407804933878
164,163.52262735267146,27,training_log_20260327_092038.csv,165.5031233625512
165,179.82000821198602,24,training_log_20260327_092038.csv,164.79100909932993
166,151.7352670032546,28,training_log_20260327_092038.csv,163.94359028606044
167,183.12680749559496,24,training_log_20260327_092038.csv,164.4196729524879
168,175.20731453022705,19,training_log_20260327_092038.csv,170.24426435543472
169,167.91422727548968,17,training_log_20260327_092038.csv,169.53764546065477
170,150.38139116021054,18,training_log_20260327_092038.csv,169.13867398613934
171,178.1506369483315,20,training_log_20260327_092038.csv,167.9626900730213
172,95.87718155366076,200,training_log_20260327_092038.csv,169.93921739061156
173,174.27292814315177,19,training_log_20260327_092038.csv,171.0390591191886
174,164.89535551532757,26,training_log_20260327_092038.csv,170.96489557505447
175,143.5882331762251,16,training_log_20260327_092038.csv,168.94578348268647
176,132.5391371243873,13,training_log_20260327_092038.csv,166.05415122725907
177,151.16378876249198,19,training_log_20260327_092038.csv,164.20794192520106
178,218.92587962246003,41,training_log_20260327_092038.csv,163.36041099215413
179,177.45024704763864,21,training_log_20260327_092038.csv,163.99387235083873
180,160.1762453197681,23,training_log_20260327_092038.csv,163.7288993651204
181,132.9780113038027,10,training_log_20260327_092038.csv,163.02194263043629
182,171.15528183805384,17,training_log_20260327_092038.csv,164.8226411388581
183,167.90672093655286,18,training_log_20260327_092038.csv,162.03936451606432
184,218.0270219610416,60,training_log_20260327_092038.csv,164.76458424648283
185,179.79934023845843,26,training_log_20260327_092038.csv,164.76355084780647
186,148.15347592504546,12,training_log_20260327_092038.csv,164.584461293896
187,196.946058506923,29,training_log_20260327_092038.csv,165.2754238444624
188,174.20142090135107,23,training_log_20260327_092038.csv,165.2251291630186
189,172.82711285817456,19,training_log_20260327_092038.csv,165.47077344215285
190,159.56098782588234,20,training_log_20260327_092038.csv,165.92975327543644
191,177.59739203270374,24,training_log_20260327_092038.csv,165.90209102965505
192,193.52099151634744,25,training_log_20260327_092038.csv,170.78428152778937
193,183.13950304405432,19,training_log_20260327_092038.csv,171.2276102728345
194,176.0739628447885,25,training_log_20260327_092038.csv,171.78654063930753
195,181.98209591489388,22,training_log_20260327_092038.csv,173.706233776241
196,229.92456946765373,67,training_log_20260327_092038.csv,178.57550539340428
197,178.6702168637794,28,training_log_20260327_092038.csv,179.95082679846865
198,139.5349432717651,26,training_log_20260327_092038.csv,175.98127998093395
199,198.5695349897902,24,training_log_20260327_092038.csv,177.03724437804152
200,198.77647806281567,36,training_log_20260327_092038.csv,178.9672560151939
201,173.88198927153232,20,training_log_20260327_092038.csv,181.01245491358037
202,183.27185568045053,24,training_log_20260327_092038.csv,181.6182836057002
203,169.75193477719196,18,training_log_20260327_092038.csv,181.71054429773216
204,203.1276356733497,31,training_log_20260327_092038.csv,180.96557498334758
205,139.9221715303508,73,training_log_20260327_092038.csv,178.97171654794218
206,168.2986795359903,22,training_log_20260327_092038.csv,179.9789767284894
207,111.81539077404074,4,training_log_20260327_092038.csv,175.7224433418453
208,161.5261596711004,19,training_log_20260327_092038.csv,175.08868028033277
209,234.90511873560385,35,training_log_20260327_092038.csv,178.19258057420424
210,168.41715089348656,19,training_log_20260327_092038.csv,178.63538872758446
211,158.72967538064117,22,training_log_20260327_092038.csv,177.6920028949813
212,154.95154381551754,33,training_log_20260327_092038.csv,175.7635305099398
213,137.86440170721923,14,training_log_20260327_092038.csv,173.49977544309806
214,149.4052945008064,89,training_log_20260327_092038.csv,172.16634202589898
215,178.55990466958593,130,training_log_20260327_092038.csv,171.99523246363356
216,197.3262717603161,22,training_log_20260327_092038.csv,170.36531757826668
217,222.6592439322589,41,training_log_20260327_092038.csv,172.56476893169068
218,174.49855605600445,24,training_log_20260327_092038.csv,174.31294957090262
219,176.45260220917314,25,training_log_20260327_092038.csv,173.2071029318718
220,126.74810252898116,9,training_log_20260327_092038.csv,169.60568415518006
221,149.00819338860066,14,training_log_20260327_092038.csv,168.36199436103348
222,139.90133582379428,11,training_log_20260327_092038.csv,166.19346836820068
223,110.8672170599161,4,training_log_20260327_092038.csv,163.24923248233685
224,163.8824045190267,15,training_log_20260327_092038.csv,161.2869709246207
225,236.058503168872,56,training_log_20260327_092038.csv,166.0937875065468
226,174.29135896331772,21,training_log_20260327_092038.csv,166.39342147791317
227,112.79355759842824,5,training_log_20260327_092038.csv,166.44232981913254
228,150.8307687340931,16,training_log_20260327_092038.csv,165.90756027228215
229,198.597384028144,78,training_log_20260327_092038.csv,164.09217353690914
230,178.04572978279398,22,training_log_20260327_092038.csv,164.57360248137454
231,161.29010267380104,20,training_log_20260327_092038.csv,164.70162384603253
232,183.06762013094595,22,training_log_20260327_092038.csv,166.10742766180397
233,141.0749310880045,12,training_log_20260327_092038.csv,166.2679541308432
234,215.8660191918812,66,training_log_20260327_092038.csv,169.59099036539698
235,187.5734994839754,68,training_log_20260327_092038.csv,170.04167010611644
236,167.0469890772387,17,training_log_20260327_092038.csv,168.52770597196258
237,158.54068878560645,20,training_log_20260327_092038.csv,165.32177821462994
238,196.53211864956023,73,training_log_20260327_092038.csv,166.42345634430774
239,188.20046681450071,29,training_log_20260327_092038.csv,167.0108495745741
240,154.32514816406376,45,training_log_20260327_092038.csv,168.38970185632826
241,203.19941985186125,38,training_log_20260327_092038.csv,171.09926317949126
242,137.90181466687076,13,training_log_20260327_092038.csv,170.99928712164507
243,129.38825326253365,7,training_log_20260327_092038.csv,171.92533893177597
244,157.21832774865075,19,training_log_20260327_092038.csv,171.59213509325718
245,153.9594754907668,15,training_log_20260327_092038.csv,167.4871837093519
246,144.3025808201173,17,training_log_20260327_092038.csv,165.9877448021919
247,196.07502580627929,49,training_log_20260327_092038.csv,170.15181821258446
248,136.9395387360683,104,training_log_20260327_092038.csv,169.4572567126832
249,191.51640169190924,34,training_log_20260327_092038.csv,169.10320759587148
250,269.6967574545347,124,training_log_20260327_092038.csv,173.6857589794585
251,172.31804252525131,23,training_log_20260327_092038.csv,174.23715597203102
252,157.43736356528626,20,training_log_20260327_092038.csv,172.955643143748
253,166.4887006475411,149,training_log_20260327_092038.csv,174.22633162172488
254,167.14786634226942,18,training_log_20260327_092038.csv,171.79042397924428
255,136.37651258200378,14,training_log_20260327_092038.csv,169.2305746341457
256,172.93328709175995,24,training_log_20260327_092038.csv,169.52488953487176
257,142.0945151600996,89,training_log_20260327_092038.csv,168.70258085359643
258,168.47063635040936,20,training_log_20260327_092038.csv,167.29950673863885
259,172.0776820245644,23,training_log_20260327_092038.csv,166.49336749914204
260,224.49891152471483,39,training_log_20260327_092038.csv,170.0020556671746
261,144.4146304900632,12,training_log_20260327_092038.csv,167.0628161990847
262,61.99171537623877,200,training_log_20260327_092038.csv,163.26731123455312
263,173.6827507155543,25,training_log_20260327_092038.csv,165.48203610720412
264,142.74179456880125,13,training_log_20260327_092038.csv,164.75820944821166
265,155.84244678726725,17,training_log_20260327_092038.csv,164.85235801303668
266,160.36481970082482,23,training_log_20260327_092038.csv,165.65546995707206
267,198.96986792773515,34,training_log_20260327_092038.csv,165.80021206314484
268,172.73431157056496,20,training_log_20260327_092038.csv,167.58995070486966
269,182.13402534823385,26,training_log_20260327_092038.csv,167.1208318876859
270,142.49578641784774,18,training_log_20260327_092038.csv,160.76078333585156
271,246.51636733240775,52,training_log_20260327_092038.csv,164.47069957620937
272,185.29487850126495,23,training_log_20260327_092038.csv,165.86357532300832
273,222.7740119882721,37,training_log_20260327_092038.csv,168.67784089004485
274,104.7811413688521,2,training_log_20260327_092038.csv,165.559504641374
275,144.4854507414472,15,training_log_20260327_092038.csv,165.96495154934615
276,226.83645113200697,46,training_log_20260327_092038.csv,168.66010975135856
277,175.72880372137763,29,training_log_20260327_092038.csv,170.34182417942242
278,154.01384543037827,14,training_log_20260327_092038.csv,169.6189846334209
279,132.60052465950574,11,training_log_20260327_092038.csv,167.64512676516796
280,154.5710126190115,19,training_log_20260327_092038.csv,164.14873181988278
281,182.39614650176557,21,training_log_20260327_092038.csv,166.0478076204679
282,194.16927993612933,23,training_log_20260327_092038.csv,172.65668584846242
283,210.31439601358707,45,training_log_20260327_092038.csv,174.4882681133641
284,127.22729772688888,8,training_log_20260327_092038.csv,173.71254327126843
285,145.82414112072922,16,training_log_20260327_092038.csv,173.21162798794154
286,224.22891740175004,117,training_log_20260327_092038.csv,176.4048328729878
287,159.47757127619496,16,training_log_20260327_092038.csv,174.4302180404108
288,161.06419939403645,20,training_log_20260327_092038.csv,173.8467124315844
289,167.06325114328996,18,training_log_20260327_092038.csv,173.09317372133717
290,184.75016636683995,23,training_log_20260327_092038.csv,175.20589271878677
291,182.37800296185205,23,training_log_20260327_092038.csv,171.998974500259
292,216.0295501520199,33,training_log_20260327_092038.csv,173.53570808279673
293,152.16929407628737,16,training_log_20260327_092038.csv,170.00547218719754
294,106.26955747939074,3,training_log_20260327_092038.csv,170.07989299272444
295,187.14718663721987,23,training_log_20260327_092038.csv,172.2129797875131
296,194.27795345480183,42,training_log_20260327_092038.csv,170.58505490365283
297,193.6140014022077,22,training_log_20260327_092038.csv,171.4793147876943
298,113.81836748942686,4,training_log_20260327_092038.csv,169.46954089064675
299,167.97505550451518,27,training_log_20260327_092038.csv,171.23826743289723
300,156.8438531961204,15,training_log_20260327_092038.csv,171.35190946175265
301,138.26982511309217,44,training_log_20260327_092038.csv,169.145593392319
302,180.02337252993297,29,training_log_20260327_092038.csv,168.43829802200918
303,136.78039365067596,10,training_log_20260327_092038.csv,164.76159790386362
304,206.13212804380905,37,training_log_20260327_092038.csv,168.70683941970964
305,153.167894208727,19,training_log_20260327_092038.csv,169.07402707410952
306,169.60645066826248,22,training_log_20260327_092038.csv,166.34290373743514
307,162.78985279554047,50,training_log_20260327_092038.csv,166.50851781340242
308,271.64883352816435,55,training_log_20260327_092038.csv,172.0377495201088
309,185.57757716582464,74,training_log_20260327_092038.csv,172.96346582123556
310,136.71128454607782,11,training_log_20260327_092038.csv,170.56152173019746
311,184.7682120414877,33,training_log_20260327_092038.csv,170.6810321841792
312,206.0068870552776,36,training_log_20260327_092038.csv,170.1798990293421
313,162.0380044665054,21,training_log_20260327_092038.csv,170.673334548853
314,212.83554825056257,36,training_log_20260327_092038.csv,176.0016340874116
315,209.31764154761836,103,training_log_20260327_092038.csv,177.11015683293152
316,146.28734237615308,18,training_log_20260327_092038.csv,174.7106262789991
317,234.3787670758662,50,training_log_20260327_092038.csv,176.74886456268203
318,168.10581793294978,16,training_log_20260327_092038.csv,179.46323708485815
319,195.64363569355288,31,training_log_20260327_092038.csv,180.84666609431002
320,168.13044978607036,21,training_log_20260327_092038.csv,181.41099592380755
321,168.56348504449372,27,training_log_20260327_092038.csv,182.9256789203776
322,197.08859344167612,35,training_log_20260327_092038.csv,183.77893996596475
323,170.20472439012133,16,training_log_20260327_092038.csv,185.45015650293706
324,193.4808873497048,34,training_log_20260327_092038.csv,184.81759446823182
325,198.5229046150708,24,training_log_20260327_092038.csv,187.08534498854902
326,177.58593671320773,19,training_log_20260327_092038.csv,187.4843192907963
327,177.4104169419076,27,training_log_20260327_092038.csv,188.21534749811465
328,183.17695561811743,23,training_log_20260327_092038.csv,183.7917536026123
329,158.36055087633702,22,training_log_20260327_092038.csv,182.43090228813793
330,220.2007215488945,36,training_log_20260327_092038.csv,186.60537413827873
331,156.22629669553206,20,training_log_20260327_092038.csv,185.178278370981
332,133.51767981087767,13,training_log_20260327_092038.csv,181.55381800876097
333,158.14398789593707,17,training_log_20260327_092038.csv,181.35911718023254
334,176.38002641969604,53,training_log_20260327_092038.csv,179.53634108868923
335,166.21614000476598,19,training_log_20260327_092038.csv,177.38126601154661
336,158.29988904243808,16,training_log_20260327_092038.csv,177.98189334486085
337,169.43149576688973,28,training_log_20260327_092038.csv,174.73452977941204
338,195.98870000220964,26,training_log_20260327_092038.csv,176.12867388287503
339,152.2616649050247,17,training_log_20260327_092038.csv,173.95957534344862
340,224.61926731971704,35,training_log_20260327_092038.csv,176.78401622013095
341,176.98319237835966,18,training_log_20260327_092038.csv,177.20500158682427
342,195.50714362497683,48,training_log_20260327_092038.csv,177.1259290959893
343,177.75170354636896,23,training_log_20260327_092038.csv,177.50327805380167
344,260.9638207111952,51,training_log_20260327_092038.csv,180.8774247218762
345,158.70331619857802,46,training_log_20260327_092038.csv,178.88644530105154
346,172.73065624338943,24,training_log_20260327_092038.csv,178.64368127756063
347,147.66429823975693,17,training_log_20260327_092038.csv,177.15637534245312
348,159.19977354658732,16,training_log_20260327_092038.csv,175.9575162388766
349,216.0300139446345,26,training_log_20260327_092038.csv,178.84098939229145
350,164.13156261843858,23,training_log_20260327_092038.csv,176.03753144576868
351,133.06284390650234,12,training_log_20260327_092038.csv,174.87935880631716
352,178.80344738756716,31,training_log_20260327_092038.csv,177.14364718515165
353,172.27280213089995,20,training_log_20260327_092038.csv,177.8500878968998
354,166.32790606469163,23,training_log_20260327_092038.csv,177.3474818791496
355,141.4711551849741,16,training_log_20260327_092038.csv,176.11023263816
356,181.17239162955917,18,training_log_20260327_092038.csv,177.25385776751605
357,138.35237583597524,19,training_log_20260327_092038.csv,175.6999017709703
358,193.5313584375161,21,training_log_20260327_092038.csv,175.57703469273565
359,159.36368606714018,20,training_log_20260327_092038.csv,175.9321357508414
360,242.5744882373624,52,training_log_20260327_092038.csv,176.8298967967237
361,226.8712640459497,38,training_log_20260327_092038.csv,179.32430038010318
362,161.12967674351253,17,training_log_20260327_092038.csv,177.60542703602997
363,175.9684631989286,21,training_log_20260327_092038.csv,177.51626501865795
364,156.66101693092662,13,training_log_20260327_092038.csv,172.30112482964452
365,176.0874752584781,21,training_log_20260327_092038.csv,173.17033278263952
366,100.0,1,training_log_20260327_092038.csv,169.53379997047006
367,181.3940688844232,20,training_log_20260327_092038.csv,171.22028850270334
368,216.5612928930219,36,training_log_20260327_092038.csv,174.0883644700251
369,167.6800029318178,16,training_log_20260327_092038.csv,171.6708639193843
370,100.0,1,training_log_20260327_092038.csv,168.46428578846235
371,113.26309103700568,4,training_log_20260327_092038.csv,167.4742981449875
372,191.2085677040432,23,training_log_20260327_092038.csv,168.0945541608113
373,161.54678469555583,19,training_log_20260327_092038.csv,167.5582532890441
374,189.14345831912655,23,training_log_20260327_092038.csv,168.69903090176584
375,148.2051768777899,18,training_log_20260327_092038.csv,169.03573198640663
376,164.3716606531408,27,training_log_20260327_092038.csv,168.1956954375857
377,155.72618441458533,18,training_log_20260327_092038.csv,169.06438586651623
378,211.02799445094828,30,training_log_20260327_092038.csv,169.93921766718782
379,148.085726456568,14,training_log_20260327_092038.csv,169.37531968665922
380,173.12334408284326,24,training_log_20260327_092038.csv,165.90276247893325
381,103.32560545749784,2,training_log_20260327_092038.csv,159.72547954951068
382,178.4792945671154,23,training_log_20260327_092038.csv,160.5929604406908
383,258.93605892042103,89,training_log_20260327_092038.csv,164.74134022676543
384,183.47721852129115,23,training_log_20260327_092038.csv,166.08215030628367
385,129.3280466312039,7,training_log_20260327_092038.csv,163.74417887491995
386,169.17444307149358,23,training_log_20260327_092038.csv,167.20290102849464
387,148.16615112427755,14,training_log_20260327_092038.csv,165.54150514048735
388,212.02887961191777,26,training_log_20260327_092038.csv,165.31488447643216
389,267.1813653027672,132,training_log_20260327_092038.csv,170.2899525949796
390,148.27027686919692,16,training_log_20260327_092038.csv,172.70346643843945
391,155.87617832857808,21,training_log_20260327_092038.csv,174.8341208030181
392,186.87367489119305,99,training_log_20260327_092038.csv,174.6173761623756
393,164.17797537520306,18,training_log_20260327_092038.csv,174.74893569635793
394,173.58708915531878,19,training_log_20260327_092038.csv,173.97111723816755
395,170.37943793856914,23,training_log_20260327_092038.csv,175.07983029120652
396,155.67241079506843,21,training_log_20260327_092038.csv,174.64486779830287
397,198.6078633166649,25,training_log_20260327_092038.csv,176.78895174340684
398,189.9074968518591,20,training_log_20260327_092038.csv,175.7329268634524
399,148.8706120297644,13,training_log_20260327_092038.csv,175.77217114211223
400,146.46046193370168,16,training_log_20260327_092038.csv,174.43902703465514
401,157.06628722201015,21,training_log_20260327_092038.csv,177.12606112288077
402,230.08453131877195,48,training_log_20260327_092038.csv,179.7063229604636
403,184.45164637546813,29,training_log_20260327_092038.csv,175.98210233321595
404,172.7503350049427,22,training_log_20260327_092038.csv,175.44575815739853
405,191.62495478116503,28,training_log_20260327_092038.csv,178.56060356489658
406,184.0698991297905,23,training_log_20260327_092038.csv,179.30537636781142
407,154.40057370149736,17,training_log_20260327_092038.csv,179.61709749667241
408,108.70791093938836,3,training_log_20260327_092038.csv,174.45104906304593
