episode,reward,steps,train_success,train_collision,train_timeout,final_distance,exploration_noise
0,-52.304648498193394,2,0,1,0,3.1789166114279186,0.2
1,5.1586300234083176,200,0,0,1,10.883591151158377,0.1998
2,52.03822836834848,200,0,0,1,4.921017758395929,0.1996002
3,-13.748837722073985,200,0,0,1,9.335694006921571,0.19940059980000002
4,-15.07868663190596,200,0,0,1,9.464723536343277,0.19920119920020002
5,-50.52095402823797,200,0,0,1,13.749816279997736,0.19900199800099982
6,-212.2246845893174,63,0,0,0,18.296395101759376,0.1988029960029988
7,-143.20993702407182,61,0,0,0,23.224664677165016,0.19860419300699583
8,-152.0516279784998,42,0,0,0,18.469885253097157,0.19840558881398881
9,-211.08045880080218,50,0,0,0,23.89423101749566,0.19820718322517483
10,-26.84915890909612,8,0,1,0,6.85088254880354,0.19800897604194967
11,-166.85585069182468,97,0,0,0,18.716870237037046,0.1978109670659077
12,-87.45024193624755,45,0,0,0,13.91169727083203,0.19761315609884178
13,-162.1310617209665,50,0,0,0,12.931068566814142,0.19741554294274297
14,-32.25794776836269,11,0,1,0,4.153127532005066,0.1972181273998002
15,-65.83368668541242,56,0,0,0,12.032022626802872,0.1970209092724004
16,-111.87580489064887,49,0,0,0,13.289650770621956,0.196823888363128
17,-42.30328278344627,6,0,1,0,3.9438436766292257,0.19662706447476488
18,-29.23964660949845,70,0,0,0,10.719843098921848,0.1964304374102901
19,-91.44711100215355,46,0,0,0,13.422054149285108,0.19623400697287982
20,100.0,1,1,0,0,1.1761682930861652,0.19603777296590696
21,-113.24171473810642,60,0,0,0,11.623091585257425,0.19584173519294104
22,173.9485491612649,156,1,0,0,1.4768509812966524,0.19564589345774808
23,3.1977431969890544,200,0,0,1,8.721252351065644,0.19545024756429036
24,55.025214659995854,200,0,0,1,4.569724799336424,0.19525479731672604
25,-24.889408186791435,11,0,1,0,8.435217177295009,0.19505954251940932
26,2.247065299435115,200,0,0,1,4.022780882943848,0.19486448297688994
27,-99.73068156113452,75,0,1,0,3.9408424821125982,0.19466961849391304
28,151.25399186681858,200,0,0,1,2.4418526122075117,0.19447494887541913
29,16.267949612559203,200,0,0,1,3.3434120965660727,0.19428047392654368
30,180.38114873493515,126,1,0,0,1.4481238291164558,0.19408619345261716
31,35.83383199355037,200,0,0,1,2.739423989899586,0.19389210725916453
32,196.729150105161,48,1,0,0,1.4753011990538063,0.19369821515190536
33,-40.8090330474068,6,0,1,0,4.227539635882217,0.19350451693675347
34,-24.945402712673836,84,0,1,0,1.3176979282601382,0.1933110124198167
