episode,reward,steps,train_success,train_collision,train_timeout,final_distance,exploration_noise
0,-78.72657447801889,200,0,0,1,10.672399390729574,0.2
1,46.503671775797685,200,0,0,1,5.922244625536159,0.2
2,-77.60252349714061,200,0,0,1,16.333266378661484,0.2
3,-10.420702933364165,200,0,0,1,9.745808766863068,0.2
4,-61.46851080573984,200,0,0,1,14.234400182701956,0.2
5,-139.49637107701625,84,0,0,0,14.366872482035575,0.2
6,-180.6240675338513,38,0,0,0,23.51687246344099,0.2
7,-150.6453367170136,47,0,0,0,21.471143655197334,0.2
8,-105.95950729224859,64,0,0,0,16.079537270506624,0.2
9,-137.6974343025894,40,0,0,0,15.181705943986389,0.2
10,49.83159588162437,43,0,0,0,4.66277591081685,0.2
11,-251.5329977551442,55,0,0,0,27.80029010535248,0.2
12,-89.10870023441771,47,0,0,0,13.531064767427202,0.2
13,-143.6139536794457,50,0,0,0,15.757639256025113,0.2
14,-139.48999080536458,69,0,0,0,17.90829605686019,0.2
15,-117.03345527964481,41,0,0,0,15.463319778233853,0.2
16,-164.8119524452075,37,0,0,0,13.380288175413794,0.2
17,-148.84631465141263,67,0,0,0,19.091653679100098,0.2
18,-142.52365441422273,54,0,0,0,13.417454897466115,0.2
19,-87.0543699301651,38,0,0,0,10.441895392000717,0.2
20,-104.77700414569912,60,0,0,0,15.901696934983237,0.2
21,-125.42101144025304,46,0,0,0,13.925828654796854,0.2
22,-9.496753157572584,73,0,0,0,11.378212557729004,0.2
23,-71.3941807402314,42,0,0,0,11.783736687050384,0.2
24,-85.06138396532347,56,0,0,0,12.887768643922817,0.2
25,-30.185331326555946,38,0,0,0,6.110954499053087,0.2
26,151.29077284585142,15,1,0,0,1.3768986174403712,0.2
27,-73.57072069808439,46,0,0,0,10.300735830038496,0.2
28,-85.18422556916202,49,0,0,0,10.699863434140477,0.2
29,-69.84495714232638,66,0,0,0,10.912897032150045,0.2
30,11.183519742696504,39,0,0,0,4.167737303662567,0.2
31,-132.6011292335383,38,0,0,0,10.977953447044449,0.2
32,-11.041062680855461,44,0,0,0,6.1572366594819075,0.2
33,132.58400125707698,10,1,0,0,1.329851817717627,0.2
34,-64.34474428570192,58,0,0,0,11.559045100069419,0.2
35,-34.73171479963106,59,0,0,0,8.797207167959764,0.2
36,-125.36279928218593,38,0,0,0,11.27910312194829,0.2
37,74.03072579384063,200,0,0,1,3.707097995193117,0.2
38,38.25862662588668,200,0,0,1,1.6683417826673328,0.2
39,41.84439055919598,200,0,0,1,3.1543975939635875,0.2
40,-11.899638662700635,200,0,0,1,3.979182185313293,0.2
41,223.53543706903758,41,1,0,0,1.4538981454615971,0.2
42,32.80622816725952,200,0,0,1,5.941534549970878,0.2
43,159.82962972630332,54,1,0,0,1.4326408649677165,0.2
44,100.0,1,1,0,0,1.2346433235654983,0.2
