episode,reward,steps,train_success,train_collision,train_timeout,final_distance,exploration_noise
0,4.809768460008179,200,0,0,1,18.11225450929972,0.05
1,-8.05582505169638,200,0,0,1,10.252509419941767,0.05
2,100.83022665003739,15,1,0,0,1.499989050362264,0.05
3,-17.18814195617868,200,0,0,1,8.153982165111177,0.05
4,6.58968903746217,200,0,0,1,9.965789775391665,0.05
5,1.2967614937358518,200,0,0,1,12.481251928308254,0.05
6,-129.03532371182516,63,0,0,0,17.28312443200628,0.05
7,-174.0160104623678,48,0,0,0,23.154057158431126,0.05
8,-191.65342426316823,51,0,0,0,21.19682931576319,0.05
9,-219.8521302139835,73,0,0,0,22.391780999096113,0.05
10,105.77478094423988,3,1,0,0,1.3021099736297532,0.05
11,-76.57764703750043,112,0,0,0,12.652635967770346,0.05
12,-128.8838071330722,154,0,0,0,12.747930385778046,0.05
13,-98.43678450162952,61,0,0,0,14.417983679576919,0.05
14,41.34780898051015,26,0,1,0,5.378417911110002,0.05
15,-25.695946363998335,8,0,1,0,5.470361513999293,0.05
16,-75.60316532551995,36,0,0,0,13.370550074295654,0.05
17,-134.45630078916784,50,0,0,0,13.731657764539996,0.05
18,-135.39722522403676,63,0,0,0,16.867422774866547,0.05
19,-109.50211090661975,45,0,0,0,12.940349060838892,0.05
20,-121.28318790727658,144,0,0,0,14.667370990784761,0.05
21,-18.966262597820215,11,0,1,0,3.9113257843408284,0.05
22,66.84809479925609,200,0,0,1,2.803411202332769,0.05
23,-27.272038913550915,15,0,1,0,5.044525119408197,0.05
24,-72.62211290511208,200,0,0,1,16.483141576605355,0.05
25,9.408964684201067,200,0,0,1,2.0669489273940083,0.05
26,5.615515062034026,200,0,0,1,5.215341074492273,0.05
27,44.47812550880362,200,0,0,1,5.317456760007746,0.05
28,-11.603584438527292,71,0,1,0,3.1201263782151223,0.05
29,0.15326669874859855,200,0,0,1,9.864972272292027,0.05
30,81.34303353330458,200,0,0,1,8.218536193780132,0.05
31,153.89932992194235,51,1,0,0,1.3830550442533502,0.05
32,27.75372226155202,200,0,0,1,6.9348617671463435,0.05
33,-0.4241719976458121,200,0,0,1,9.40453297628297,0.05
34,-24.52691499952474,26,0,1,0,4.135136466314937,0.05
35,17.87370534026047,200,0,0,1,3.3854439309053705,0.05
36,14.58030832932261,200,0,0,1,6.918670068265235,0.05
37,-48.320896556588615,5,0,1,0,2.0176319394101014,0.05
38,150.1561600635139,39,1,0,0,1.4643540813858813,0.05
39,36.71739904408084,200,0,0,1,5.737499138516592,0.05
40,45.1438769456161,200,0,0,1,4.865994935024323,0.05
41,-50.0,1,0,1,0,7.824333105896654,0.05
42,-120.48171796370946,200,0,0,1,4.238305378086398,0.05
43,33.19172750185654,200,0,0,1,2.5650824145031823,0.05
44,121.37603010396128,6,1,0,0,1.1657454923473742,0.05
45,-1.3934246956731684,200,0,0,1,2.78555142660755,0.05
46,146.58981729741382,200,0,0,1,4.233150971928322,0.05
47,36.509594136165624,200,0,0,1,5.21076518134109,0.05
48,-18.260147745848094,23,0,1,0,8.456290111741092,0.05
49,47.623400608349584,200,0,0,1,4.711074055440088,0.05
50,-48.79077404563312,176,0,0,0,6.71195432960665,0.05
51,-49.76003549229102,200,0,0,1,5.721590032239655,0.05
52,7.4241289364636085,200,0,0,1,4.887389627343497,0.05
53,11.09578985764255,200,0,0,1,4.505090981537197,0.05
54,93.5758121349779,200,0,0,1,6.5213490023590825,0.05
55,-32.0970648734185,6,0,1,0,4.325781588703375,0.05
56,90.06468086064282,200,0,0,1,3.5812243919687443,0.05
57,16.849181432067187,200,0,0,1,2.925096372591637,0.05
58,38.14647950707626,200,0,0,1,5.018552621450889,0.05
59,151.181153446301,176,1,0,0,1.4337994899768345,0.05
60,66.00051149645496,200,0,0,1,2.2151014744575677,0.05
61,-3.3870496786913895,200,0,0,1,5.996748222016603,0.05
62,27.231245226158112,200,0,0,1,4.565922058579039,0.05
63,165.27078458009515,72,1,0,0,1.4611899342192802,0.05
64,10.106702385193676,200,0,0,1,2.620435918132971,0.05
65,42.60685641064706,200,0,0,1,4.484627052928012,0.05
66,139.48795055372457,193,1,0,0,1.4623311197293334,0.05
67,30.6640266884534,200,0,0,1,6.139684474603359,0.05
68,52.502343976696565,200,0,0,1,4.091171999740779,0.05
69,117.92299011975499,200,0,0,1,6.025223600430144,0.05
70,143.42229056968148,78,1,0,0,1.3205719724595735,0.05
71,2.064044386819788,200,0,0,1,3.609622590206786,0.05
72,23.477577299855696,200,0,0,1,6.55038052763337,0.05
73,22.40889779327858,200,0,0,1,4.747833348118909,0.05
74,0.39064463433495966,200,0,0,1,4.644170534461295,0.05
75,5.6070533194613965,200,0,0,1,5.1493841941708505,0.05
76,178.21312293139158,167,1,0,0,1.3965819835669646,0.05
77,64.00024594316639,200,0,0,1,4.610986642229509,0.05
78,67.96243856012063,200,0,0,1,3.9968827879129254,0.05
79,-27.17067913959586,6,0,1,0,7.594932585230803,0.05
80,1.7643177035339974,200,0,0,1,6.612933732240367,0.05
81,-36.443954269465394,183,0,0,0,5.64357392293566,0.05
82,199.02340898369206,43,1,0,0,1.4678908831878368,0.05
83,186.04517670398195,136,1,0,0,1.4627082203218427,0.05
84,73.97056338769633,200,0,0,1,3.193555593931324,0.05
85,116.34127306929358,200,0,0,1,3.5268347677228244,0.05
86,3.4281343055408433,200,0,0,1,3.4605137636502334,0.05
87,58.84892455758833,200,0,0,1,4.1344455743281445,0.05
88,138.42173359704833,159,1,0,0,1.462339447807519,0.05
89,159.26171131113102,182,1,0,0,1.4982943842555942,0.05
90,74.0368916022175,200,0,0,1,4.3494831829641925,0.05
91,68.83008580901787,200,0,0,1,4.4896635782358025,0.05
92,117.88440217880155,82,1,0,0,1.37651105208637,0.05
93,146.62122296102368,37,1,0,0,1.4054532144885916,0.05
94,-37.154611432149274,31,0,1,0,4.494540590133735,0.05
95,-15.463261191401566,200,0,0,1,7.3071826774776305,0.05
96,110.96954972479469,200,0,0,1,3.4156516952416656,0.05
97,30.874328800450407,200,0,0,1,3.345632143400844,0.05
98,6.615470953974857,45,0,1,0,7.5640327846052235,0.05
99,67.1101023790036,200,0,0,1,3.968627568265663,0.05
100,28.57641351448987,135,0,0,0,5.7727380687588115,0.05
101,157.54129905878534,95,1,0,0,1.4844838578456474,0.05
102,54.283313363804055,200,0,0,1,4.350946703917267,0.05
103,179.52932928877118,92,1,0,0,1.4913353908725113,0.05
104,203.4310254136186,77,1,0,0,1.4217302912027594,0.05
105,-48.92598854479535,5,0,1,0,5.455213313267159,0.05
106,-43.753878828588654,3,0,1,0,7.153589432375519,0.05
107,33.45428421415244,200,0,0,1,4.653316979790816,0.05
108,173.07972902863082,45,1,0,0,1.4251378084646307,0.05
109,159.1509793134856,111,1,0,0,1.4710034281517794,0.05
110,42.56248101226434,200,0,0,1,5.939775437524626,0.05
111,75.53266077395392,200,0,0,1,3.6221784116422766,0.05
112,104.82731816888527,112,1,0,0,1.4928124826378129,0.05
113,227.94397378959076,103,1,0,0,1.4838705148742952,0.05
114,66.63736329891863,200,0,0,1,3.334607711212983,0.05
115,35.47847573333016,200,0,0,1,3.118337391275568,0.05
116,134.16989133630162,35,1,0,0,1.4699509285528352,0.05
117,22.10806882024604,200,0,0,1,2.7960325418221954,0.05
118,162.4675411696238,73,1,0,0,1.4968666475646266,0.05
119,104.79772550622764,200,0,0,1,3.2842161243887134,0.05
120,17.28952290839601,200,0,0,1,3.94550548328042,0.05
121,78.443551927773,200,0,0,1,2.579315136797693,0.05
122,12.28237966669079,200,0,0,1,4.974365755797798,0.05
123,-50.0,1,0,1,0,8.19901066063365,0.05
124,184.1938856215079,161,1,0,0,1.4313155039710947,0.05
125,28.59679048980678,200,0,0,1,2.7391185930541506,0.05
126,171.67382371572768,63,1,0,0,1.4751395649967731,0.05
127,150.22088087111854,30,1,0,0,1.4920090065113603,0.05
128,14.087008680860515,200,0,0,1,4.925016370558772,0.05
129,180.3463064968013,27,1,0,0,1.2999207752640929,0.05
130,66.18198016641318,200,0,0,1,2.4940276613245773,0.05
131,-18.09169257904688,69,0,0,0,6.036413043396097,0.05
132,56.615689182859676,200,0,0,1,4.545616179787041,0.05
133,149.16973199515766,24,1,0,0,1.4583431091258507,0.05
134,9.320673430438031,200,0,0,1,4.810139989755483,0.05
135,80.52041476588705,200,0,0,1,2.8626014379351745,0.05
136,101.47769468523012,200,0,0,1,3.9372365205761026,0.05
137,52.594438016942945,200,0,0,1,2.3782404785189746,0.05
138,156.28075823910763,116,1,0,0,1.4838919620300666,0.05
139,49.359891829363754,200,0,0,1,2.9611188821052297,0.05
140,66.68859714150368,200,0,0,1,2.0295239416715725,0.05
141,159.00579876661112,48,1,0,0,1.4800074697950796,0.05
142,-50.0,1,0,1,0,3.412385569956446,0.05
143,24.78381474098971,200,0,0,1,5.545246598263656,0.05
144,123.06577968681285,136,1,0,0,1.4438620959527355,0.05
145,126.46911752814799,78,1,0,0,1.4581476693857187,0.05
146,178.30071766538555,32,1,0,0,1.4883385571563112,0.05
147,11.61107256252944,200,0,0,1,4.61443857111764,0.05
148,9.595156313600821,200,0,0,1,5.396479557611315,0.05
149,172.60839456169413,108,1,0,0,1.4198735022197377,0.05
150,183.0739852374776,59,1,0,0,1.459984182669307,0.05
151,54.749471736769344,200,0,0,1,2.4199878428958,0.05
152,34.93700255030778,200,0,0,1,5.957079065190641,0.05
153,2.4995371719663813,200,0,0,1,6.024494944981972,0.05
154,87.38820061057237,200,0,0,1,3.112391639379917,0.05
155,-37.15954545366933,104,0,0,0,6.095302621047,0.05
156,74.35130732019658,200,0,0,1,2.2277416777237926,0.05
157,88.71161579288434,200,0,0,1,2.895422076430888,0.05
158,126.30062232839887,16,1,0,0,1.4926055090180481,0.05
159,47.32594750977692,200,0,0,1,2.4454482220489986,0.05
160,-10.547225415003606,200,0,0,1,7.036764728311706,0.05
161,180.79699305504775,41,1,0,0,1.4616144746175472,0.05
