episode,reward,steps
421,-220.4833336119755,200
422,-217.84571123249142,197
423,-236.03248960140957,200
424,-184.16376308109724,177
425,-211.44318409997484,186
426,-213.6939092043265,189
427,-293.73447008234035,200
428,-320.73674422686105,200
429,-210.61169265105295,190
430,-239.23407393807742,200
431,-210.66812113400874,191
432,-314.0403544304366,200
433,-247.55117427556021,200
434,-320.04753201689306,200
435,-316.69830515270115,200
436,-312.0007394994978,200
437,-295.7941741640691,200
438,-256.9546390786631,200
439,-304.9779440960252,200
440,-303.18818232317625,200
441,-311.42912766987,200
442,-305.91929056985487,200
443,-309.95228611951524,200
444,-252.3042113245179,200
445,-313.15446856167387,200
446,-315.70199436937173,200
447,-301.6995224553989,200
448,-304.51783307173116,200
449,-316.0492548767132,200
450,-316.0018400722416,200
451,-291.3252708902304,200
452,-308.7954464421992,200
453,-297.997505242489,200
454,-319.5039608951273,200
455,-302.6971162941555,200
456,-294.43636236628015,200
457,-308.7861693057367,200
458,-303.4963433155351,200
459,-310.36240149739314,200
460,-338.7447534287238,200
461,-333.50922406674283,200
462,-334.4724329270086,200
463,-347.90328749608113,200
464,-350.2561599401515,200
465,-330.46779759717305,200
466,-350.52740093946863,200
467,-344.5356535352036,200
468,-335.1796616220362,200
469,-306.978239117015,200
470,-336.0985966378316,200
471,-403.11296366692386,200
472,-272.97678199098664,200
473,-172.93813981804269,170
474,-304.6889180154941,200
475,-422.229584403001,186
476,-407.63408103415594,200
477,-448.6395547189543,198
478,-431.68844366462207,200
479,-416.19207488256035,200
480,-440.5350855637711,200
481,-308.94441641949913,200
482,-302.0087334277969,200
483,-386.4905078017856,200
484,-311.2302296420842,200
485,-451.50210091448963,200
486,-307.07199895656885,200
487,-307.9781463299419,200
488,-292.808071655867,200
489,-441.9675057697257,200
490,-442.92250907293476,192
491,-443.69116113697584,200
492,-435.88990278184576,200
493,-472.3862848553268,196
494,-471.4114099528294,200
495,-344.06995098036356,200
496,-309.2485001660655,200
497,-334.21996618692935,200
498,-345.21608474700525,200
499,-343.26667564976907,200
500,-356.92414838062814,200
501,-306.2264187838772,200
502,-308.3614022110163,200
503,-363.14985633663326,200
504,-362.64297881633263,200
505,-305.81568477052343,200
506,-361.8002690360217,200
507,-305.6477759272911,200
508,-384.8103827960439,200
509,-338.93649844063145,200
510,-372.3515273055243,200
511,-302.8526483670334,200
512,-301.76733836935557,200
513,-300.23613108830375,200
514,-291.3295250827014,200
515,-382.8013966962795,200
516,-301.6489248038373,200
517,-302.3588975640058,200
518,-300.96891236981037,200
519,-301.55003990260855,200
520,-280.111355108377,200
521,-299.99829661811754,200
522,-299.76854935112294,200
523,-384.3526907186692,200
524,-344.695069927507,200
525,-439.36386850492084,200
526,-295.9812147063531,200
527,-298.74604015475427,200
528,-295.9165610917911,200
529,-292.9334861681108,200
530,-290.1256615662195,200
531,-291.37026723339204,200
532,-285.35932191051535,200
533,-304.0431137349955,200
534,-261.1642111251752,200
535,-182.45199659493665,194
536,-284.6929071982637,200
537,-277.8729974855711,200
538,-255.36075182998525,200
539,-172.89053408658125,181
540,-140.78779774345793,162
541,-161.63667670388855,165
542,-203.35206135557732,190
543,-179.76612498121315,200
544,-177.06516773230967,172
545,-188.01353930755917,196
546,-170.78304658772683,174
547,-218.9325426291191,200
548,-174.55868615489956,179
549,-385.17268377700185,200
550,-162.8349346283493,168
551,-158.89408026005412,168
552,-158.56351660942383,164
553,-161.8260413303538,170
554,-164.40848974931032,170
555,-381.35784909842783,200
556,-168.38686953098346,170
557,-165.7629204081434,168
558,-376.7136485942269,200
559,-163.40001401222838,168
560,-159.7079919127256,163
561,-165.85856360749364,167
562,-164.2525338946118,165
563,-168.98056524742245,172
564,-169.10634870005913,171
565,-234.79585823480585,200
566,-167.27220333581437,167
567,-164.7040318420318,167
568,-191.98673996779502,184
569,-160.08377328169507,166
570,-188.89193103951814,200
571,-229.07349719630233,200
572,-233.41967557582916,200
573,-173.31930497723835,188
574,-223.20514999109426,200
575,-168.99087109601868,189
576,-150.84923340605621,172
577,-174.0564898189769,171
578,-181.80595565301533,200
579,-154.34050238245712,165
580,-149.13257022053313,165
581,-147.16793068559937,172
582,-129.90743190095412,166
583,-389.88618131853815,200
584,-168.1894981991129,185
585,-148.21360719188436,166
586,-164.06757466373404,169
587,-186.9844267333449,192
588,-166.50739721606243,166
589,-189.45200997120207,194
590,-226.57506885637503,200
591,-188.5100308627739,189
592,-193.45430016844912,200
593,-212.25831379552835,200
594,-177.41514250302325,176
595,-212.26353184344768,200
596,-272.7129382540506,200
597,-360.6298545437695,200
598,-167.308688213778,169
599,-213.75028130702808,200
600,-213.3293578885757,200
601,-148.30202719290938,175
602,-212.28646117796836,200
603,-208.16465004306596,200
604,-130.52925179812777,164
605,-113.36792239982377,163
606,-129.32899108992626,165
607,-131.75371683922356,166
608,-131.94580538492448,163
609,-164.83234680393306,166
610,-205.91466975783126,200
611,-179.0700221672938,177
612,-179.41608571815806,179
613,-162.83775854828514,166
614,-157.87181638703595,161
615,-164.56909108779092,164
616,-380.2106468451148,200
617,-158.47932553965964,166
618,-160.23027290827156,167
619,-158.48752723314675,166
620,-160.4291706221897,164
621,-168.78454258685895,163
622,-190.9016017274598,179
623,-421.3603852203852,200
624,-164.01052084183618,164
625,-167.26621212935044,167
626,-166.27659367799868,168
627,-398.9530885130156,200
628,-407.81018594321995,200
629,-180.47288837769543,176
630,-421.4559231938859,200
631,-159.89771747815547,164
632,-165.0730689050326,166
633,-124.17266718685991,166
634,-166.0090242030356,161
635,-176.20930905243466,177
636,-172.90543214182364,169
637,-359.44111703539807,200
638,-370.8358093692441,200
639,-360.9431980480884,200
640,-167.2053029495798,167
641,-170.19845364127707,170
642,-193.1644654270263,200
643,-135.49650826018805,167
644,-167.29792529558932,164
645,-173.80559428957872,175
646,-143.21583794207194,164
647,-374.75442123888604,200
648,-381.4019468725318,200
649,-399.2228751365032,200
650,-389.8659352638051,200
651,-387.8043912699929,200
652,-383.8951396530288,200
