episode,reward,steps
346,-187.55681923851975,200
347,-180.03169446600705,200
348,-153.81028484282388,165
349,-185.1358453255316,200
350,-160.74911435799078,173
351,-192.18904964045805,200
352,-204.50390575613957,200
353,-175.267943370308,174
354,-189.17170729004835,190
355,-162.66841913424923,167
356,-205.0518638534986,200
357,-156.83978865923186,169
358,-180.6739235429658,195
359,-182.8563351967529,200
360,-174.60772925682804,200
361,-176.12485539154548,200
362,-202.74003017145375,200
363,-184.30346716537642,196
364,-232.243800886842,200
365,-195.06466522539623,200
366,-272.6657131201718,200
367,-187.59358568891093,200
368,-193.24934708151133,190
369,-199.7795131774163,200
370,-200.8341069402854,200
371,-183.22342456538107,200
372,-193.25546929851586,179
373,-175.82555374877708,200
374,-220.62398705976975,200
375,-215.14751728957373,199
376,-239.24902929468635,200
377,-218.42820233012503,200
378,-183.4233034810053,200
379,-199.44042653870503,200
380,-199.67645295962345,195
381,-212.21750404415835,190
382,-176.21248669564392,196
383,-165.2934838808092,167
384,-170.15422037190632,198
385,-196.83012547978456,186
386,-197.42036216956396,192
387,-192.7180193022161,200
388,-211.85813405882152,192
389,-220.6790075116116,198
390,-185.52340163883537,200
391,-156.71002803884693,200
392,-192.84684784991938,200
393,-208.4273224915352,200
394,-176.70168226198388,182
395,-223.70830028727897,167
396,-205.86661250241727,200
397,-204.2055703494125,200
398,-188.3178353412919,200
399,-244.28454036601795,200
400,-234.64215212282852,200
401,-186.9834472936484,200
402,-234.29322685054194,196
403,-240.27407051306716,200
404,-222.9524413800466,194
405,-252.29366211473953,200
406,-156.3445174433376,200
407,-193.8449836297464,200
408,-180.0480992170429,171
409,-207.22046594066094,182
410,-240.7181675984972,200
411,-239.40527493925802,200
412,-217.22002261761864,200
413,-209.51705685200707,187
414,-202.1149703069909,200
415,-224.63744193443054,199
416,-253.03175380502935,200
417,-225.9825037304653,200
418,-228.87776950903583,192
419,-195.63533649354707,200
420,-224.3908510710292,200
421,-226.30689415697967,200
422,-208.39888819047604,200
423,-225.05942496348786,200
424,-199.59244300417689,200
425,-216.74979329290545,200
426,-215.75832861879474,200
427,-210.24001996982398,200
428,-202.67460683417602,200
429,-225.1363127421133,200
430,-211.10431812325658,200
431,-216.33867576002342,200
432,-213.6320539614596,200
433,-227.64706017772485,200
434,-224.01895885731693,200
435,-220.86922859569665,200
436,-213.4704056700136,200
437,-219.8604741370163,200
438,-209.34930430534178,200
439,-221.20696257793495,200
440,-220.27736317976917,200
441,-193.7713545920095,170
442,-229.1230717795646,200
443,-215.25294390268985,200
444,-209.08370255906655,200
445,-232.4550706468534,161
446,-199.5300014348527,176
447,-185.24585349565413,174
448,-192.52166718892656,178
449,-207.19268424182718,188
450,-216.76539660699905,193
451,-238.57498569450522,165
452,-228.21281716440467,200
453,-246.76355725407618,200
454,-213.59758614329473,200
455,-231.01204125051905,199
456,-224.24425396663037,200
457,-237.57528110929923,200
458,-187.77436109399156,200
459,-226.76894588211195,186
460,-225.12756576427626,187
461,-219.60603194242807,183
462,-227.8567171601765,196
463,-231.84625669561538,200
464,-204.20313113574093,177
465,-194.99420851159704,200
466,-248.3922780175602,166
467,-226.39203904800377,200
468,-231.51669871854804,200
469,-176.24223925318802,200
470,-190.756464818578,200
471,-251.84935282066922,163
472,-215.93987058047037,200
473,-198.62751735473773,200
474,-186.21839465379455,186
475,-208.3906251830588,200
476,-230.52114219842989,200
477,-193.4785542356146,195
478,-191.73077354171016,200
479,-197.2544110499074,200
480,-211.21756773062918,200
481,-266.0994621275416,177
482,-191.79266227073495,200
483,-235.16337061754413,165
484,-183.35481274719032,200
485,-193.01873815164222,200
486,-193.72137241473425,200
487,-194.86114048977691,197
488,-246.30819055600915,167
489,-191.34601900183668,200
490,-244.04888553078862,171
491,-230.51076240721346,200
492,-207.50081563615234,169
493,-194.5508635687908,200
494,-221.26462921181138,187
495,-232.0663373203499,200
496,-232.17825521147938,200
497,-193.77228337357352,200
498,-193.38804987700163,196
499,-177.2384550417512,200
500,-187.92354005041312,194
501,-192.02069021641745,196
502,-163.72194244842478,200
503,-205.6010894084173,200
504,-224.29542839607643,162
505,-187.07966426000283,200
506,-226.2190553562932,164
507,-241.99278821653868,200
508,-240.22936087522888,164
509,-236.607134732272,162
510,-236.98169401723334,163
511,-210.470332331818,170
512,-202.44405958430275,166
513,-234.03258196019613,164
514,-240.96688094340138,166
515,-237.10353522372975,162
516,-233.3862198856751,162
517,-241.10904977123658,166
518,-238.45258803371973,164
519,-229.63138752772116,161
520,-189.29742741590894,199
521,-188.4605009829318,200
522,-246.741751495014,163
523,-242.92564178073948,163
524,-244.88285274411004,166
525,-238.3598837192877,190
526,-230.0298289618116,181
527,-225.98742397966868,161
528,-244.5092827444503,166
529,-236.2182102361765,162
530,-232.13258671357167,164
531,-229.91930503344636,162
532,-239.24056232383705,164
533,-240.77289494228748,165
534,-237.05087088237906,163
535,-235.0130598435879,161
536,-242.3589609877119,164
537,-243.46485406681697,165
538,-237.53388447134614,164
539,-229.8234471506417,161
540,-235.5674093943656,164
541,-236.99632993399254,163
542,-240.06814212727187,165
543,-231.1781218413591,161
544,-234.83273709101738,162
545,-233.76524777209218,163
546,-236.8344685052805,161
547,-238.4193733537307,165
548,-231.2877246643614,162
549,-239.68670426388573,165
550,-233.1467702367995,162
551,-229.85153619001994,162
552,-233.86901339055805,163
553,-231.76488968591858,163
554,-230.0739985583532,161
555,-233.7685958654557,161
556,-243.19273191138174,164
557,-234.02500829605273,163
558,-236.00644288921927,163
559,-234.0672987544214,162
560,-211.33595007139493,173
561,-212.9188595185044,175
562,-238.34457924163095,166
563,-228.4679852652755,160
564,-231.58495520455818,166
565,-238.81613326014974,166
566,-231.83681235019915,165
567,-234.38916067481713,164
568,-230.15055547681857,163
569,-230.97305934315105,161
570,-235.43080524519215,164
571,-232.7891310365945,166
572,-235.25891862533146,166
573,-207.95885556710485,175
574,-226.32184870867175,165
575,-225.304219787167,161
576,-229.6436195214435,164
577,-228.92904045937644,163
578,-234.97629827097856,165
579,-232.42485734798322,164
580,-238.89706109309006,164
581,-240.23986669407688,166
582,-204.9266411268016,169
583,-239.2673285225185,165
584,-236.68353497917357,163
585,-228.0314298806973,163
586,-240.20983448780567,166
587,-200.23687945114435,166
588,-234.97173621921175,160
