episode,reward,steps,train_success,train_collision,train_timeout,final_distance,exploration_noise
0,-1.224048157817715,200,0,0,1,18.48596034264252,0.2
1,-10.21413983494981,200,0,0,1,10.251801347009218,0.2
2,99.9930916798679,16,1,0,0,1.4912523018094366,0.2
3,2.7592026099564175,200,0,0,1,9.46085201947429,0.2
4,-12.273735364132266,200,0,0,1,15.720796658754523,0.2
5,-23.64024943020131,200,0,0,1,4.456749678461951,0.2
6,-60.57367929007717,73,0,0,0,11.319668778834526,0.2
7,-151.86427794172107,45,0,0,0,15.630742329722814,0.2
8,-50.0,1,0,1,0,4.007673110695714,0.2
9,207.80336302178438,32,1,0,0,1.3602075365971458,0.2
10,-69.7515145388812,38,0,0,0,11.323981635041967,0.2
11,-159.2332135720674,55,0,0,0,24.28274858254943,0.2
12,122.91564812544992,8,1,0,0,1.4145620219574613,0.2
13,-186.63043177158823,58,0,0,0,24.065751029819392,0.2
14,-101.57300527842224,47,0,0,0,14.9661605807879,0.2
15,-247.7653202062302,56,0,0,0,28.11881550436092,0.2
16,-103.9625022150013,48,0,0,0,13.503058437840842,0.2
17,-92.8207390549706,38,0,0,0,14.386249584670358,0.2
18,-142.71794295381184,42,0,0,0,16.934690552357825,0.2
19,-50.0,1,0,1,0,7.1826450194484766,0.2
20,-208.41849491428417,59,0,0,0,21.51744193753047,0.2
21,-228.65214576539861,52,0,0,0,24.59054411434126,0.2
22,-156.83972264842328,56,0,0,0,20.591042979518257,0.2
23,-204.3569162458214,63,0,0,0,29.132016125665007,0.2
24,-210.81480878661054,57,0,0,0,25.815657715299675,0.2
25,-194.45307600347795,45,0,0,0,22.08361565857648,0.2
26,-130.11267865406364,45,0,0,0,13.792172935997947,0.2
27,-123.37940909610899,46,0,0,0,17.246322104231695,0.2
28,-27.956874141695565,38,0,0,0,8.676430046857803,0.2
29,-227.14570285400444,74,0,0,0,26.5745420575346,0.2
30,23.64840146437237,200,0,0,1,4.107356262855566,0.2
31,172.67541101112295,169,1,0,0,1.4682093862840793,0.2
32,24.44819605177672,200,0,0,1,4.282236785097506,0.2
33,40.42022303862695,200,0,0,1,2.5587726832606683,0.2
34,-23.746647733566025,13,0,1,0,4.096241826499492,0.2
35,-17.25495504807332,30,0,1,0,2.3272968181119054,0.2
36,-22.005799994362917,10,0,1,0,5.7431466530525315,0.2
37,191.42932933453193,168,1,0,0,1.466925571141581,0.2
